TIMESTAMP,W_10uheightAboveGround_10,W_10vheightAboveGround_10,W_2rheightAboveGround_2,W_2shheightAboveGround_2,W_SUNSDsurface_0,W_dlwrfsurface_0,W_dswrfsurface_0,W_gustsurface_0,W_presheightAboveGround_80,W_pwatatmosphereSingleLayer_0,W_tccatmosphere_0,W_tmaxheightAboveGround_2,W_tozneatmosphereSingleLayer_0,W_tpsurface_0,W_tsurface_0,SG_TOTAL_KWH_ENERGIA,GI_TOTAL_KWH_ENERGIA,GETAFE_SOLAR,hour,month
2023-07-24 11:00:00,4.136662394044076,1.9398032961528118,11.159858319863206,0.0029419507630245407,11544.681020548142,204.4740607171334,366.2357642418555,5.066941835015454,59794.821520561956,7.889151616636903,2.3089362041096284,193.58642499864584,208.3214578247666,0.0,202.99398244054274,,506.01263427734375,987,11,7
2023-07-24 12:00:00,4.307678003085442,2.592291981762405,11.223995436644026,0.003144877887590217,13853.61722465777,207.03954538836632,408.271230580007,5.5996729687378295,59762.30801092388,8.590806185923347,2.3089362041096284,194.31202310765622,208.96088734157854,0.0,204.14844271335966,115.66000000000348,456.5514526367187,1063,12,7
2023-07-24 13:00:00,4.6731217741493,2.882559410622959,11.095721203082382,0.0033223320592893992,2308.9362041096283,225.6985139517162,629.2235978899422,5.838558453936548,59724.661527658434,9.667854908266053,25.975532296233318,194.9865197809698,209.1489612941309,0.0,204.39042879801076,129.98000000001048,395.318603515625,989,13,7
2023-07-24 14:00:00,5.401759193307922,2.8817592625107764,10.903309852739913,0.003435306707088384,4617.872408219257,228.29525294059914,615.1262596215174,6.548629509319526,59692.88158629353,10.76941396018039,3.2068558390411503,195.5474533587138,209.5943040036923,0.0,203.70970788057602,134.34999999997672,330.052978515625,884,14,7
2023-07-24 15:00:00,5.597277185244462,3.120834436514996,11.223995436644026,0.0036444460851996173,6926.808612328885,229.9315636592505,590.4078148141881,7.073972075031478,59650.8517319531,11.832517369264293,46.178724082192566,195.87192046451793,212.13731876218583,0.0,202.63177057887916,133.90000000002328,183.1466064453125,729,15,7
2023-07-24 16:00:00,6.259647934916647,3.342616389871574,12.186052188356372,0.003944682687691454,9235.744816438513,232.9272806109204,548.5314085256532,6.998852280722139,59618.809229266386,12.304940214807843,64.137116780823,195.93605758129877,213.2601410846962,0.0,200.30826416305945,126.92999999999302,234.3086853027344,518,16,7
2023-07-24 17:00:00,6.697305464566882,3.6069283292848886,12.827423356164601,0.00395562945363125,11544.681020548142,235.06253300171633,498.6686484555702,6.874575851757199,59615.60638199714,12.324808499199273,0.19241135034246903,195.93605758129877,215.9614317163393,0.0,197.69538128565083,121.22000000000116,244.311279296875,144,17,7
2023-07-24 18:00:00,5.763963225733607,0.03853081134340117,13.340520290411186,0.004004808999915375,13853.61722465777,234.82195617988515,450.91984775458303,5.658073714163425,59631.895205374574,13.994871747445352,39.5726010537678,195.93605758129877,216.20905485226996,0.0,196.16633112606894,91.33999999999652,227.85313415527344,95,18,7
2023-07-24 19:00:00,3.5907077142279418,-1.6465247424004237,13.725342991096124,0.0037474334702067348,2308.9362041096283,255.0931918723315,51.93823716911048,5.451907299946628,59689.149607810854,13.286721858419694,31.94028415684986,194.93750875178912,215.50999785970083,0.0,193.53885454923662,58.929999999993015,75.77262878417969,3,19,7
2023-07-24 20:00:00,3.3572053917526024,-1.601403278602665,13.789480107876948,0.0034650186625256245,3559.6099813356773,251.06262974430186,28.82322028130186,5.708449775079491,59730.457919587505,12.0788390157492,17.44529576438386,194.89486289301163,214.04602432544638,0.0,191.10165194080324,26.85000000000582,148.97360229492188,0,20,7
2023-07-24 21:00:00,2.399899421590868,-1.803200319325609,15.328770910616699,0.0033107444978265283,3559.6099813356773,240.5783211302482,19.215480187534574,3.7199527732877353,59787.14310511235,10.656937942547762,0.0,194.94094578722206,209.85797707729392,0.0,189.88304672196756,7.5,148.36392211914062,0,21,7
2023-07-24 22:00:00,2.6821371840731976,-1.9631140690413884,16.80392459657563,0.003319136567784861,3559.6099813356773,233.66719448140952,14.418023852329013,4.564014468170823,59815.91862341305,10.251834305744634,0.0,194.91277618930005,208.37422688813365,0.0,189.24167555415934,1.2999999999883585,94.5041046142578,0,22,7
2023-07-24 23:00:00,3.2653026657247692,-1.484376528191328,18.728038100000322,0.003452980148508533,3559.6099813356773,228.96950690753815,11.534419081863211,5.515884033350955,59837.54285319268,9.999714415715898,0.0,194.90450851409,206.2718416379927,0.0,188.6126902406904,-0.0199999999895226,103.64976501464844,0,23,7
2023-07-25 00:00:00,3.186587507995961,-1.6882373560216237,20.267328902740072,0.0035478231241757017,3559.6099813356773,225.37782836781207,9.605174609096055,5.787873719200144,59836.306209409755,9.758935450791668,0.19241135034246903,194.95367612802843,205.41674793431014,0.0,188.17612410680178,0.0,110.06350708007812,0,0,7
2023-07-25 01:00:00,2.7663609935802023,-1.4443033569839347,24.500378610274392,0.0037573144944486624,0.0,202.3526034434966,0.0,4.249933459040403,59880.74521419926,9.822741617857714,3.078581605479505,188.63003200261295,203.8207734492592,0.0,186.69188850489243,0.0,110.06350708007812,0,1,7
2023-07-25 02:00:00,2.6221401682876992,-1.1389067088280609,27.707234449315543,0.003929446539992497,0.0,201.00722720477387,0.0,3.729249014625336,59857.75606640314,9.944933903696796,1.218605218835637,188.63257650492662,202.62986807407233,0.0,185.86565337206605,0.0,110.06350708007812,0,2,7
2023-07-25 03:00:00,2.2338819980173823,-1.5992283163172998,29.118251018493652,0.0040485434495321675,0.0,200.29024321475006,0.0,3.34574651917931,59858.2090347904,9.808391814852648,0.0,188.61391943103885,202.23135986555866,0.0,185.67528545281243,0.0,110.06350708007812,0,3,7
2023-07-25 04:00:00,1.754841465661045,-1.3103090822211085,30.080307770205994,0.004053202780788839,0.0,199.87090727614412,0.0,2.182487152073514,59864.5946864799,9.90171419701367,0.0,188.60759340682512,201.784075505001,0.0,185.09453607397316,0.0,54.867618560791016,0,4,7
2023-07-25 05:00:00,0.9939902557491838,-0.9877268654385565,31.555461456164924,0.004049390340934793,0.0,199.4664312310501,0.0,1.5442540879843982,59894.34228295679,10.048406297757897,0.0,188.60759340682512,200.4226493286073,0.0,184.15731366484246,0.0,54.867618560791016,5,5,7
2023-07-25 06:00:00,0.28707858026865574,-0.7235507633026037,29.8237593030827,0.004145360997260152,1898.458656712361,199.145745647146,3.396701704712387,0.9023196666247378,59930.128789835595,10.033854770524021,0.0,188.60759340682512,200.56437419286098,0.0,186.55412523501022,0.0,110.63493347167967,59,6,7
2023-07-25 07:00:00,-0.1749717229463163,-0.45644456888696067,25.654846712329203,0.004042222579305754,2308.9362041096283,199.7955626053262,123.6435337300706,0.9021395941533074,59986.930223884614,10.197306290562045,0.06413711678082301,188.13971815062126,200.28768892588903,0.0,190.67964818938682,0.0199999999895226,115.6343994140625,289,7,7
2023-07-25 08:00:00,-0.7171347028531551,-0.4571766026295152,23.85900744246616,0.004058377016065727,4617.872408219257,202.03191590228303,186.8442486058936,0.8360999725656313,60004.52383673156,10.167132493862216,0.0,188.99396629661192,200.5077688029287,0.0,194.54397993857242,2.540000000008149,315.1365661621094,516,8,7
2023-07-25 09:00:00,-0.6615353699895058,-0.11877345338421331,21.67834547191818,0.0040301099659559485,6926.808612328885,204.5974025308254,248.9931147665111,0.5148517816529853,60012.15414934357,10.22511700404853,0.0,189.8995350969603,199.9783713953987,0.0,198.76851926452218,10.980000000010476,381.5206298828125,709,9,7
2023-07-25 10:00:00,-0.00023096251770437975,0.39015441168685955,18.599763866438675,0.0037933876420575786,9235.744816438513,207.41943566918164,306.7934844093888,0.7055082845890532,60015.91418781485,10.296647567678301,0.0,190.80794591066214,201.5545848840196,0.0,204.02017630903592,42.30999999999767,358.511474609375,877,10,7
2023-07-25 11:00:00,0.8107449856644233,0.39088253081047,16.098416311986576,0.0036126096794689266,11544.681020548142,210.4338801578803,357.7311825567184,1.3505951076797216,60007.123394246075,10.012308966220314,1.9882506202055135,191.86116630834567,201.63835772942423,0.0,207.48358061520034,81.63999999998487,214.72946166992188,999,11,7
2023-07-25 12:00:00,1.3853444981424228,0.3253635535423648,14.174302808561887,0.003458340075985947,13853.61722465777,213.1276371053654,400.00010799995204,1.9244227583212776,59981.87341308343,9.693027141181853,3.2068558390411503,192.823223060058,202.1020051971684,0.0,207.1780759235616,115.5800000000163,222.20965576171875,1068,12,7
2023-07-25 13:00:00,1.7955261003475131,0.623700577894373,12.570874889041312,0.0033240804779419023,2308.9362041096283,228.7770955571957,625.3497160363805,2.525349023624668,59951.69689963805,9.935279208531716,3.2068558390411503,193.71785441507643,200.62076036413242,0.0,207.17062248909198,131.70999999999185,179.0697784423828,1052,13,7
2023-07-25 14:00:00,1.8830432787722244,1.34805775269947,11.544681020548142,0.0032588162464588775,4617.872408219257,229.9315636592505,613.2021461180926,3.039960886731109,59906.97328639282,10.188301457373266,1.9882506202055135,194.41857903531576,200.1980911274955,0.0,206.32912034238342,119.92999999999302,115.81845092773438,948,14,7
2023-07-25 15:00:00,2.0752772968765236,1.9102620157527384,10.710898502397443,0.0031985120773399796,6926.808612328885,230.69109955719716,589.3559660989827,3.668619000751413,59865.20799765911,10.130587247710425,0.0,195.00008785023016,200.0053039737344,0.0,204.2767247761592,79.47000000000116,80.19027709960938,798,15,7
2023-07-25 16:00:00,2.261309384187619,1.4657899174445415,10.00539021780839,0.0030922175158691043,9235.744816438513,231.01178709841074,555.1298351000643,3.5318553330217104,59843.4955793439,9.923116456155315,0.0,195.37304142627647,198.63939947326858,0.0,202.60915191061991,114.98000000001048,143.14059448242188,603,16,7
2023-07-25 17:00:00,2.282877368722264,1.193200907735733,10.00539021780839,0.003117310748251458,11544.681020548142,230.95898867540163,512.1630978262554,3.286108278220042,59830.766365947806,10.103475082316047,0.0,195.4409678941952,196.93035513463505,0.0,199.99965126397905,119.42999999999302,192.6275329589844,375,17,7
2023-07-25 18:00:00,2.47790368451942,-0.11105617359773172,10.518487152054975,0.0031651256885142243,13853.61722465777,230.57293482705873,462.495314591186,3.029698047033933,59844.686124574146,10.205808772445582,0.0,195.4399735809834,195.45751890309106,0.0,196.57547143963492,100.57000000000698,196.1815490722656,134,18,7
2023-07-25 19:00:00,2.2452813683827237,-1.8736681578628984,11.92950372123308,0.0032104699941484273,2308.9362041096283,224.82024570388424,89.63803441287824,3.6000781211561934,59874.784470908446,10.121434109182946,3.0144444886986816,195.08081512209625,194.5842143920803,0.0,192.77700706880344,68.44999999998254,231.9447021484375,1,19,7
2023-07-25 20:00:00,1.9118623119771034,-2.5453071593472347,12.891560472945427,0.002996522541591743,3559.6099813356773,221.2089138197491,48.423523169521374,3.9129319593692626,59901.87037703895,9.967362967387487,0.0,195.08081512209625,195.24287251714586,0.0,190.35910353176467,33.18000000002212,183.96359252929688,0,20,7
2023-07-25 21:00:00,0.8882489602919137,-2.701550562340987,13.276383173630364,0.0029557935036761854,3559.6099813356773,219.41307454988606,32.27379716411014,2.8866907535902206,59950.39010588365,10.105753055841618,0.0,195.08081512209625,195.56263425097916,0.0,189.91000278801695,8.099999999976717,126.19503784179688,0,21,7
2023-07-25 22:00:00,-0.3708553402922393,-1.9211947635399382,14.366714158904353,0.0029882680836032086,3559.6099813356773,218.25860644783126,24.21817529643877,2.0555711863954875,59964.80893144993,9.976027647592355,0.0,195.08081512209625,194.33295848976948,0.0,188.81967180274296,0.9900000000197906,98.33697509765624,0,22,7
2023-07-25 23:00:00,-2.039397465482095,-2.4558972626630307,15.906004961644108,0.0031807808940181605,3559.6099813356773,217.0375369763703,19.374540237151013,4.233932454106223,60005.0309208111,9.916076890858921,0.0,195.08081512209625,191.63155824879595,0.0,189.15888136349074,-0.0599999999976716,107.64903259277344,0,23,7
2023-07-26 00:00:00,-2.3465729164861875,-2.8577548191452973,23.538321858562046,0.003914961810837646,3559.6099813356773,215.12652961717058,16.142029551397535,5.649696685277397,60028.41491273241,10.055362015831127,0.12827423356164602,195.08081512209625,191.26514991562425,0.0,187.6144467514584,0.0,111.45489501953124,0,0,7
2023-07-26 01:00:00,-2.3436338205829257,-2.665440551352643,26.039669413014142,0.0040770148312026695,0.0,202.36119994669795,0.0,5.451654926369956,60058.2126163318,10.164110190775988,0.0,188.64413246004975,192.785587913529,0.0,187.09177465927442,0.0,111.45489501953124,0,1,7
2023-07-26 02:00:00,-2.2967413831748376,-2.3812047673612233,28.797565434589536,0.00434585279950682,0.0,202.28846436940634,0.0,4.834645189179395,60052.74091855643,9.743894099033168,0.0,188.64413246004975,193.1809957438389,0.0,186.7031469489758,0.0,111.45489501953124,0,2,7
2023-07-26 03:00:00,-2.101188942591589,-2.641533190536979,30.657541821233398,0.0044566964426679895,0.0,201.68393759510033,0.0,4.876587616928131,60052.5465029212,9.558939123039172,0.0,188.64413246004975,192.57006465294035,0.0,186.34310378620728,0.0,111.61200714111328,0,3,7
2023-07-26 04:00:00,-2.0904613208370617,-2.4063006064883288,31.94028415684986,0.004478839329021575,0.0,201.10670354407296,0.0,4.6908875137698685,60050.5281880275,9.55261249597412,0.0,188.64413246004975,192.13738965028222,0.0,185.93350154760594,0.0,111.16803741455078,0,4,7
2023-07-26 05:00:00,-2.0623293032568797,-2.270389734290451,32.709929558219734,0.00447553471653533,0.0,200.52946949304555,0.0,4.298502129590351,60067.88529525631,9.545040276307235,0.0,188.64413246004975,191.51206842014497,0.0,185.6769530804826,0.0,110.12124633789062,5,5,7
2023-07-26 06:00:00,-2.2496892293138275,-1.8554275994307743,32.26096974075397,0.00451570340375988,1827.9078282534558,200.0532189096107,3.3146061952329333,4.427046276056517,60093.03907074379,9.583022896157553,0.0,188.64413246004975,191.48054790840672,0.0,186.7031312905,0.0,109.88180541992188,56,6,7
2023-07-26 07:00:00,-2.5920633680160674,-2.162599918739711,28.027920033219658,0.004447557954797626,2308.9362041096283,200.90569569052914,122.64299470828976,3.985269411503961,60105.15697724557,9.490433847392577,0.0,188.2492178717268,192.1254265747889,0.0,190.01237790264415,0.0599999999976716,113.37776184082033,282,7,7
2023-07-26 08:00:00,-2.503480238852866,-1.825612295704611,23.794870325685338,0.004317502910971176,4617.872408219257,203.11609897850525,186.17722259137307,3.2745296362745484,60117.61561218024,9.462889551127573,0.0,189.6291523664884,192.6077076287072,0.0,193.9506411452088,2.540000000008149,372.652099609375,512,8,7
2023-07-26 09:00:00,-2.2532953762851715,-1.2479554658312366,20.074917552397604,0.004118833959158697,6926.808612328885,205.8160057923516,248.56980979575766,2.5654846712329205,60117.824057809776,9.426267253531103,0.0,190.94712627260216,192.86455360687026,0.0,198.30407321451338,11.21999999997206,380.613525390625,706,9,7
2023-07-26 10:00:00,-1.8151085901536892,-0.6760766135194157,16.61151324623316,0.003835252658449121,9235.744816438513,208.9587245146119,306.58824563569016,1.9496752578989762,60114.80360046638,9.209208205723636,0.0,192.20337446720467,192.8211326535418,0.0,202.60915191061991,42.0,433.3348388671875,870,10,7
2023-07-26 11:00:00,-1.2107979028134404,-0.10547236113580753,14.04602857500024,0.003568331714860725,11544.681020548142,212.10144519418174,357.8440638822527,1.1551198861687462,60098.989792610104,8.968714205485444,0.0,193.25315000021735,191.67505749450325,0.0,206.2358428021824,82.20000000001164,337.98431396484375,994,11,7
2023-07-26 12:00:00,-0.6924068379067986,-0.005516481016084948,12.31432642191802,0.003407072960109984,13853.61722465777,215.18002288504226,400.36953779260955,0.7840198821327656,60068.45451216774,8.710635126269612,0.0,194.1889553172903,190.45872275465524,0.0,210.34278697505013,115.94000000000231,322.67132568359375,1064,12,7
2023-07-26 13:00:00,-0.309936040283501,0.1137071535467047,11.095721203082382,0.0032925621775719274,2308.9362041096283,235.26464673511188,627.0814181894627,0.8339454641642492,60029.034236766325,8.51296869750567,0.0,194.96881787410436,189.45994687724684,0.0,211.26766267603102,131.9899999999907,252.4747314453125,1046,13,7
2023-07-26 14:00:00,0.028128885885026964,0.15001289548225555,10.19780156815086,0.0031976905657821316,4617.872408219257,236.60182184714665,615.4597726287776,0.8418588080610638,59989.42355429947,8.429165803486018,0.0,195.5641922693189,188.72719284480655,0.0,210.63868519179994,118.95000000001164,212.0168914794922,939,14,7
2023-07-26 15:00:00,0.26074963617414526,0.2668392174036526,9.492293283561807,0.0031097680190728077,6926.808612328885,237.24319301495487,591.9599330402841,1.0401071572559835,59945.19299513949,8.333483786890941,0.0,195.95566199297102,188.49128224875676,0.0,208.63805654649306,100.29999999998836,118.39102172851562,785,15,7
2023-07-26 16:00:00,0.4434104536505454,0.5737688303380526,9.171607699657692,0.0030526873405746302,9235.744816438513,237.24319301495487,557.8082010968315,1.3007124397539849,59918.4297788778,8.314701965841268,0.0,196.2122104600943,188.05903002494458,0.0,205.50772367857198,125.3300000000163,201.22320556640625,590,16,7
2023-07-26 17:00:00,0.43551545016399973,0.6915111730923789,9.107470582876868,0.003035834113016168,11544.681020548142,236.6977104381834,514.6464869880089,1.4151734051694171,59888.96679085661,8.261063442119022,0.0,196.23781989722687,188.31686248708158,0.0,201.77535373399343,115.30999999999769,232.298583984375,366,17,7
2023-07-26 18:00:00,0.11784255699929636,0.5590952726878305,9.36401905000016,0.003081831687617384,13853.61722465777,235.70390025490565,464.74267916318604,0.9915186001359702,59879.402343316666,8.86957691133313,0.0,196.2299280254355,187.84015585053976,0.0,197.756832973836,98.29999999998836,226.31700134277344,129,18,7
2023-07-26 19:00:00,-0.38832237002100106,0.31294559932775745,13.917754341438595,0.003815379730634552,2308.9362041096283,228.8009982204686,89.13776490198781,0.5222414841001,59882.09610222146,9.175466104673797,0.0,195.98262588825827,187.02178127255317,0.0,192.6369263445063,66.6700000000128,199.54281616210935,1,19,7
2023-07-26 20:00:00,-0.739368172608304,0.17109390142024922,13.725342991096124,0.0031958895115547304,3464.9435969671827,226.46815935308607,48.0515278921926,0.8411679064889481,59887.25914012232,9.370889589879786,0.0,195.99447935442112,186.5163100160098,0.0,189.39690585377036,32.16000000000349,131.1339111328125,0,20,7
2023-07-26 21:00:00,-1.0278677595536834,0.03313333474321814,13.789480107876948,0.0031289421433663292,3465.3284196678674,224.80059431678467,32.042903543699175,1.0986911137293316,59896.53296635185,9.408659571543678,0.0,195.93944764130438,186.49989993339594,0.0,188.88380891952377,8.169999999983702,116.18507385253906,0,21,7
2023-07-26 22:00:00,-0.6792552841020589,0.11712226711357421,15.008085326712584,0.003207327830225568,3465.3284196678674,224.03094500079587,24.0257639460963,0.7766484119086974,59887.68805709079,9.587860969795999,0.0,195.93944764130438,186.15458356709527,0.0,188.53120353274915,1.0100000000093132,92.567626953125,0,22,7
2023-07-26 23:00:00,-0.5253825743408794,0.5862251478183126,15.328770910616699,0.0031851472765277353,3465.3284196678674,223.38957774760655,19.22061115687704,0.840368933813738,59888.80243949485,9.559999933882988,0.0,195.93944764130438,186.31655484052808,0.0,188.21051011960714,-0.040000000008149,107.9950180053711,0,23,7
